id,registration_no,bussiness_acitivites_id,bussiness_acitivites_secondary_id,tools_technologies_id,languages_id,city_name
6513,LNPK-50470-QZFB,"Animation,Web Designing & Development",Web Businesses & E-Commerce,0,"SQL/MYSQL,python,C++",Karachi
6514,EIZY-50471-BPJY,0,0,0,0,Lahore
6515,DYGE-50472-TPDQ,0,0,0,0,Lahore
6516,DYGE-50472-TPDQ,Web Designing & Development,Branding,Word Press,PHP,Karachi
6517,DYGE-50472-TPDQ,Web Designing & Development,Branding,Word Press,PHP,Karachi
6518,QRXD-50473-DHZM,Systems Integration,0,0,0,Karachi
6519,QRXD-50473-DHZM,"Systems Integration,Web Based Solutions Provider","Product Development Engineering & Design,Mobile Apps","visual studio,ASP.NET,Web Development","SQL/MYSQL,angular,.NET",Lahore
6520,QRXD-50473-DHZM,"Systems Integration,Web Based Solutions Provider","Product Development Engineering & Design,Mobile Apps","visual studio,ASP.NET,Web Development","SQL/MYSQL,angular,.NET",Lahore
6521,CDVK-50474-YRKE,Gaming,0,0,0,Islamabad
6522,CDVK-50474-YRKE,Gaming,Gaming,"Artificial Intelligence,Data Management,Desktop Applications","PHP,python,C++",Islamabad
6523,CDVK-50474-YRKE,Gaming,Gaming,"Artificial Intelligence,Data Management,Desktop Applications","PHP,python,C++",Islamabad
6524,YVDA-50475-WHMY,0,0,0,0,Islamabad
6525,TQGW-50476-EXFH,"Mobile Apps,Web Designing & Development",0,Word Press,"Java,SWIFT",Lahore
6526,TQGW-50476-EXFH,"Mobile Apps,Web Designing & Development",Quality Assurance & Testing,Word Press,"Java,SWIFT",Lahore
6527,JRQX-50477-BZXW,0,0,0,0,Lahore
6528,JRQX-50477-BZXW,Customer Relationship Management(CRM),Quality Assurance & Testing,"ASP.NET,Quality Assurance & Testing,Web Development","SQL/MYSQL,PHP,jquery",Lahore
6529,JRQX-50477-BZXW,Customer Relationship Management(CRM),Quality Assurance & Testing,"ASP.NET,Quality Assurance & Testing,Web Development","SQL/MYSQL,PHP,jquery",Lahore
6530,RLWQ-50478-GMEW,0,Open Source Customization,0,0,Karachi
6533,YANB-50480-WKIH,"Mobile Apps,Web Based Solutions Provider",0,0,PHP,Sialkot
6534,YANB-50480-WKIH,"Mobile Apps,Web Based Solutions Provider",0,"Laravel,codeigniter,android studio","PHP,Java,SWIFT",Sialkot
6535,YANB-50480-WKIH,"Mobile Apps,Web Based Solutions Provider",0,"Laravel,codeigniter,android studio","PHP,Java,SWIFT",Sialkot
6536,YZIH-50481-JGXP,"Animation,Web Designing & Development",0,0,"PHP,reactjs,angular,python",Hyderabad
6537,YZIH-50481-JGXP,"Animation,Web Designing & Development,Machine Learning Solutions","Branding,Augmented Reality","Artificial Intelligence,Desktop Applications,Google Cloud","reactjs,python,golang",Hyderabad
6538,YZIH-50481-JGXP,"Animation,Web Designing & Development,Machine Learning Solutions","Branding,Augmented Reality","Artificial Intelligence,Desktop Applications,Google Cloud","reactjs,python,golang",Hyderabad
6539,ZLTO-50482-NVOR,Web Businesses & E-Commerce,"Open Source Customization,Mobile Apps",visual studio,"PHP,JAVA SCRIPT",Karachi
6540,ZLTO-50482-NVOR,Web Businesses & E-Commerce,"Open Source Customization,Mobile Apps",visual studio,"PHP,JAVA SCRIPT",Karachi
6541,HDJP-50483-RSJG,Product Development Engineering & Design,Open Source Customization,0,0,Karachi
6542,HDJP-50483-RSJG,Product Development Engineering & Design,Open Source Customization,net beans,"PHP,C#",Karachi
6543,HDJP-50483-RSJG,Product Development Engineering & Design,Open Source Customization,"visual studio,android studio","PHP,Java,JAVA SCRIPT",Karachi
6544,CKFR-50484-IZDW,Content Designing,0,SEO,SQL/MYSQL,Karachi
6545,CKFR-50484-IZDW,Content Designing,Web Businesses & E-Commerce,SEO,SQL/MYSQL,Karachi
6546,CKFR-50484-IZDW,Content Designing,Web Businesses & E-Commerce,SEO,SQL/MYSQL,Karachi
6549,GOYD-50486-WYOM,"Mobile Apps,Web Designing & Development",0,Word Press,"python,Java",Lahore
6550,GOYD-50486-WYOM,"Mobile Apps,Web Designing & Development",0,Word Press,"python,Java",Lahore
6551,CEHR-50487-RHBZ,"Systems Integration,Business Management Software",0,"Word Press,Bootstrap","SQL/MYSQL,PHP,jquery,Cake PHP",Islamabad
6552,CEHR-50487-RHBZ,"Systems Integration,Business Management Software",0,"Word Press,Bootstrap","SQL/MYSQL,PHP,jquery,Cake PHP",Islamabad
6553,CEHR-50487-RHBZ,"Systems Integration,Business Management Software",0,"Word Press,Bootstrap","SQL/MYSQL,PHP,jquery,Cake PHP",Islamabad
6556,HMTL-50489-QPVC,Web Businesses & E-Commerce,BPO Support,0,Cloud SQL,Karachi
6557,DXCY-50490-GZHI,Web Designing & Development,0,wordpress,"PHP,python",Karachi
6558,DXCY-50490-GZHI,"Mobile Apps,Web Designing & Development,Desktop Applications Development & Management","Data Analytics,Web Businesses & E-Commerce",wordpress,"PHP,python",Karachi
6561,EYXI-50492-MGSB,"Technical Support,Business Procecss Outsourcing",0,0,SQL/MYSQL,Islamabad
6562,EYXI-50492-MGSB,"Technical Support,Business Procecss Outsourcing",IT Consultancy,0,SQL/MYSQL,Islamabad
6563,QIBM-50493-BAWI,"Animation,Product Development Engineering & Design",0,0,SQL/MYSQL,Sahiwal
6564,QIBM-50493-BAWI,"Animation,Product Development Engineering & Design",0,"sublime text,codeigniter","SQL/MYSQL,PHP",Sahiwal
6565,QIBM-50493-BAWI,"Animation,Product Development Engineering & Design",0,"sublime text,codeigniter","SQL/MYSQL,PHP",Sahiwal
6568,TVND-50495-MQCJ,Business Software Solutions,Network Automation & Solutions,"Hardware development,IT Consultancy,Web Development","SQL/MYSQL,angular,.NET",Islamabad
6569,TVND-50495-MQCJ,Business Software Solutions,Network Automation & Solutions,"Hardware development,IT Consultancy,Web Development","SQL/MYSQL,angular,.NET",Islamabad
6570,YDLK-50496-QXFR,0,0,0,0,Karachi
6571,YDLK-50496-QXFR,IT Business Solutions Provider,Customer Relationship Management(CRM),visual studio,"SQL/MYSQL,PHP",Karachi
6572,YDLK-50496-QXFR,IT Business Solutions Provider,Customer Relationship Management(CRM),visual studio,"SQL/MYSQL,PHP",Karachi
6575,LRXE-50498-FYGV,Custom Software Development,IT Consultancy,"ASP.NET,IT Consultancy,Web Development","SQL/MYSQL,PHP,.NET",Lahore
6576,LRXE-50498-FYGV,Custom Software Development,IT Consultancy,"ASP.NET,IT Consultancy,Web Development","SQL/MYSQL,reactjs,.NET",Lahore
6577,ZDGC-50499-OBRH,"Web Designing & Development,Custom Software Development,IT Business Solutions Provider","Web Businesses & E-Commerce,Mobile Apps","ruby,django,meanstack","reactjs,angular,python",Lahore
6578,ZDGC-50499-OBRH,"Web Designing & Development,Custom Software Development,IT Business Solutions Provider","Web Businesses & E-Commerce,Mobile Apps","ruby,django,meanstack","reactjs,angular,python",Lahore
6581,ZGTO-50501-HGEY,0,0,0,0,Islamabad
6582,YZWS-50502-OTYV,Animation,0,0,PHP,Lahore
6583,REOK-50503-CXIY,Human Capital Management Services,Business Consultancy,Data Management,Combit List & Label,Karachi
6584,REOK-50503-CXIY,"Human Capital Management Services,Web Designing & Development,Graphics Designing",Business Consultancy,Data Management,Combit List & Label,Karachi
6585,REOK-50503-CXIY,"Human Capital Management Services,Web Designing & Development,Graphics Designing",Business Consultancy,Data Management,Combit List & Label,Karachi
6586,RMHC-50504-XHDK,Technical Support,Back Office Support,Hardware development,JAVA SCRIPT,Rawalpindi
6588,HTJQ-50506-MCVZ,"Gaming,Mobile Apps,Data Entry  & Hosting Servcies","Animation,Mobile Content,Document Management",0,SQL/MYSQL,Lahore
6589,HTJQ-50506-MCVZ,"Gaming,Mobile Apps,Data Entry  & Hosting Servcies","Animation,Mobile Content,Document Management",0,SQL/MYSQL,Lahore
6592,ELAQ-50508-XSBW,"Digital Marketing Solutions,Business Procecss Outsourcing","IT Consultancy,BPO Support,Quality Assurance & Testing",0,"PHP,Cloud SQL,Linux",Karachi
6598,TEPZ-50513-LZJP,0,0,0,SQL/MYSQL,Islamabad
6599,IETA-50514-ZDGV,"Web Designing & Development,Custom Software Development,Business Software Solutions","Web Businesses & E-Commerce,Mobile Apps","Laravel,zend,wordpress","PHP,python,Angular",Lahore
6600,IETA-50514-ZDGV,"Web Designing & Development,Custom Software Development,Business Software Solutions","Web Businesses & E-Commerce,Mobile Apps","Laravel,zend,wordpress","PHP,python,Angular",Lahore
6601,IETA-50514-ZDGV,"Web Designing & Development,Custom Software Development,Business Software Solutions","Web Businesses & E-Commerce,Mobile Apps","Artificial Intelligence,Data Management,AWS EC2","PHP,python,Angular",Lahore
6602,GHXP-50516-ASRL,"Product Development Engineering & Design,Business Procecss Outsourcing",Android Development,ruby,"SQL/MYSQL,PHP",Islamabad
6603,GHXP-50516-ASRL,"Product Development Engineering & Design,Business Procecss Outsourcing,Business Management Software","Application Managed Services,Back Office Support,Android Development","visual studio,ASP.NET,android studio","C#,angular,.NET",Islamabad
6604,GHXP-50516-ASRL,"Product Development Engineering & Design,Business Procecss Outsourcing,Business Management Software","Application Managed Services,Back Office Support,Android Development","visual studio,ASP.NET,android studio","C#,angular,.NET",Islamabad
6605,VHQZ-50517-CXNH,0,0,Middleware development,"angular,Java,Cloud SQL",Islamabad
6606,VHQZ-50517-CXNH,0,0,Middleware development,"angular,Java,Cloud SQL",Islamabad
6607,LSXT-50519-GWLM,"Technical Consultancy,IT Business Solutions Provider,Virtualization & Cloud Computing","IT Consultancy,Network Automation & Solutions","visual studio,IT Consultancy,AWS EC2","JAVA SCRIPT,Cloud SQL,Linux",Karachi
6608,LSXT-50519-GWLM,"Technical Consultancy,IT Business Solutions Provider,Virtualization & Cloud Computing","IT Consultancy,Network Automation & Solutions","visual studio,IT Consultancy,AWS EC2","JAVA SCRIPT,Cloud SQL,Linux",Karachi
6609,ZTHR-50520-OPST,Web Designing & Development,0,0,.NET,Karachi
6610,ZTHR-50520-OPST,Web Designing & Development,0,0,.NET,Karachi
6611,HZRN-50521-SMZB,"IT Infrastructure Solutions Provider,IT Governance & Startegy",0,0,SQL/MYSQL,Karachi
6612,NAWS-50522-MJPW,"Business Procecss Outsourcing,Web Based Solutions Provider,Customer Relationship Management(CRM)","Web Businesses & E-Commerce,Mobile Apps","Atlasian - Jira,Slack,Jenkins,Sentry,Kibana","SQL/MYSQL,PHP,.NET,Octopus Deploy ,Combit List & Label",Islamabad
6613,NAWS-50522-MJPW,"Business Procecss Outsourcing,Web Based Solutions Provider,Customer Relationship Management(CRM)","Web Businesses & E-Commerce,Mobile Apps","Atlasian - Jira,Slack,Jenkins,Sentry,Kibana","SQL/MYSQL,PHP,.NET,Octopus Deploy ,Combit List & Label",Islamabad
6614,BKWO-50523-XKCH,Peneteration Testing,IT Consultancy,0,SQL/MYSQL,Lahore
6615,RGLM-50524-CZRX,Vector Designing & Development,0,0,"PHP,Java,C++",Karachi
6616,RGLM-50524-CZRX,Vector Designing & Development,Embeded Systems Software,0,"PHP,Java,C++",Karachi
6619,DESX-50527-FIPQ,0,Data Warehousing Business Intelligence,0,"PHP,C#,python",Karachi
6620,DESX-50527-FIPQ,"ERP (General),ERP Specialized (Vertical),ERP Middle Market (SMEs)",Data Warehousing Business Intelligence,0,"PHP,C#,python",Karachi
6621,DESX-50527-FIPQ,"ERP (General),ERP Specialized (Vertical),ERP Middle Market (SMEs)",Data Warehousing Business Intelligence,"Desktop Applications,SAP,wordpress","angular,python,JAVA SCRIPT",Karachi
6622,IXGO-50528-DHIV,0,Customer Relationship Management(CRM),workbench,SQL/MYSQL,Karachi
6623,IXGO-50528-DHIV,0,Customer Relationship Management(CRM),workbench,SQL/MYSQL,Karachi
6624,IXGO-50528-DHIV,"Data Center Services,Data Management System,Custom Software Development","Customer Relationship Management(CRM),IT Consultancy,ERP (General)",workbench,SQL/MYSQL,Karachi
6629,QFDJ-50537-ZSWM,"Systems Integration,Web Designing & Development,Web Businesses & E-Commerce",Open Source Customization,"visual studio,sublime text,net beans","SQL/MYSQL,PHP,angular",Lahore
6630,CXFJ-50538-AEQI,Product Development Engineering & Design,Data Warehousing Business Intelligence,"visual studio,Data Management,IT Consultancy","SQL/MYSQL,python",Lahore
6631,CXFJ-50538-AEQI,Product Development Engineering & Design,Data Warehousing Business Intelligence,"visual studio,Data Management,IT Consultancy","SQL/MYSQL,reactjs,python",Lahore
6632,LPYT-50541-KWQF,"IT Business Solutions Provider,Web Optimization Services,Web Based Solutions Provider","Customer Relationship Management(CRM),IT Consultancy,Web Businesses & E-Commerce","IT Consultancy,SEO,Web Development","PHP,reactjs,angular",Islamabad
6633,LPYT-50541-KWQF,"IT Business Solutions Provider,Web Optimization Services,Web Based Solutions Provider","Customer Relationship Management(CRM),IT Consultancy,Web Businesses & E-Commerce","IT Consultancy,SEO,Web Development","PHP,reactjs,angular",Islamabad
6634,LNKV-50542-RZCT,Mobile Apps,0,0,PHP,Lahore
6635,LNKV-50542-RZCT,Mobile Apps,0,0,PHP,Lahore
6638,KFEX-50545-NXLG,"Systems Integration,Data Center Services,Turnkey Solutions","IT Consultancy,Managed Services,Telecom Related Services",0,"SQL/MYSQL,PHP",Rawalpindi
6639,KFEX-50545-NXLG,"Systems Integration,Data Center Services,Turnkey Solutions,Telecom Related Services","IT Consultancy,Managed Services,Telecom Related Services",IT Consultancy,SQL/MYSQL,Rawalpindi
6641,ORSM-50548-YFCV,Web Businesses & E-Commerce,Mobile Apps,Laravel,PHP,Lasbela
6642,ORSM-50548-YFCV,Web Businesses & E-Commerce,Mobile Apps,Laravel,PHP,Lasbela
6643,CWRK-50550-IKZC,Web Businesses & E-Commerce,Mobile Apps,"visual studio,net beans,Graphic Designing","PHP,angular,JAVA SCRIPT",Faisalabad
6644,CWRK-50550-IKZC,Web Businesses & E-Commerce,Mobile Apps,"visual studio,net beans,Graphic Designing","PHP,angular,JAVA SCRIPT",Faisalabad
6649,ZRKB-50561-IDWB,"Data Management System,ERP (General),Data Entry  & Hosting Servcies","Data Analytics,Mobile Apps","ASP.NET,Artificial Intelligence,GIS Development","SQL/MYSQL,PHP,jquery",Islamabad
6650,ZRKB-50561-IDWB,"Data Management System,ERP (General),Data Entry  & Hosting Servcies","Data Analytics,Mobile Apps","ASP.NET,Artificial Intelligence,GIS Development","SQL/MYSQL,PHP,jquery",Islamabad
6651,QKIL-50562-QXJH,Custom Software Development,ERP (General),"visual studio,codeigniter,Desktop Applications","SQL/MYSQL,PHP,C#",Lahore
6653,EHIM-50564-JFWO,Web Designing & Development,IT Consultancy,"Artificial Intelligence,Cyber Security,Research Services","reactjs,python,golang",Rawalpindi
6654,EHIM-50564-JFWO,Web Designing & Development,IT Consultancy,"Artificial Intelligence,Cyber Security,Research Services","reactjs,python,golang",Rawalpindi
6655,EHIM-50564-JFWO,"Web Designing & Development,Custom Software Development","IT Consultancy,Quality Assurance & Testing,Mobile Apps","Artificial Intelligence,Cyber Security,Web Development","reactjs,golang,JAVA SCRIPT",Islamabad
6656,IVSA-50565-IPXQ,"Resource Management,Turnkey Solutions,IT Infrastructure Solutions Provider","IT Consultancy,Managed Services,Web Businesses & E-Commerce","sublime text,Laravel,IT Consultancy","SQL/MYSQL,PHP,jquery",Lahore
6657,IVSA-50565-IPXQ,"Resource Management,Turnkey Solutions,IT Infrastructure Solutions Provider","IT Consultancy,Managed Services,Web Businesses & E-Commerce","sublime text,Laravel,IT Consultancy","SQL/MYSQL,PHP,jquery",Lahore
6658,IVSA-50565-IPXQ,"Resource Management,Turnkey Solutions,IT Infrastructure Solutions Provider","IT Consultancy,Managed Services,Web Businesses & E-Commerce","sublime text,Laravel,IT Consultancy","SQL/MYSQL,PHP,jquery",Lahore
6663,BVHE-50574-JHFZ,Animation,Gaming,0,SQL/MYSQL,Islamabad
6664,BVHE-50574-JHFZ,Animation,Gaming,0,SQL/MYSQL,Islamabad
6665,BVHE-50574-JHFZ,Animation,Gaming,0,SQL/MYSQL,Islamabad
6666,BVHE-50574-JHFZ,Animation,Gaming,0,SQL/MYSQL,Islamabad
6667,KPDX-50575-VELQ,0,Web Businesses & E-Commerce,"Laravel,codeigniter,SEO","PHP,reactjs,angular",Lahore
6668,KPDX-50575-VELQ,0,Web Businesses & E-Commerce,"Laravel,codeigniter,SEO","PHP,reactjs,angular",Lahore
6669,PQJC-50577-FTYA,"Project Management Consultancy,Mobile Apps,Custom Software Development",IT Consultancy,"ASP.NET,Laravel,codeigniter","PHP,reactjs,angular",Lahore
6671,ENIS-50580-AWEM,"Financial Specialized (Banking-Apps),Systems Integration","Customer Relationship Management(CRM),IT Consultancy","visual studio,net beans,codeigniter","PHP,jquery,C#",Karachi
6672,ENIS-50580-AWEM,"Financial Specialized (Banking-Apps),Systems Integration","Customer Relationship Management(CRM),IT Consultancy","visual studio,net beans,codeigniter","PHP,jquery,C#",Karachi
6673,ENIS-50580-AWEM,"Financial Specialized (Banking-Apps),Systems Integration","Customer Relationship Management(CRM),IT Consultancy","visual studio,net beans,codeigniter","PHP,jquery,C#",Karachi
6676,YAQH-50582-AZWC,"Telecom Related Services,IT Business Solutions Provider,Loyalty and Marketing","Customer Relationship Management(CRM),Web Businesses & E-Commerce","sublime text,codeigniter,Control Panel Development","SQL/MYSQL,PHP,J Query",Lahore
6677,YAQH-50582-AZWC,"Telecom Related Services,IT Business Solutions Provider,Loyalty and Marketing","Customer Relationship Management(CRM),Web Businesses & E-Commerce","sublime text,codeigniter,Control Panel Development","SQL/MYSQL,PHP,J Query",Lahore
6684,KMOC-50590-GQAK,"Graphics Designing,Video Encoding Experts,Design Services",Architecture & Design,visual studio,SQL/MYSQL,Islamabad
6685,KMOC-50590-GQAK,"Graphics Designing,Video Encoding Experts,Design Services",Architecture & Design,visual studio,SQL/MYSQL,Islamabad
6686,KMOC-50590-GQAK,"Graphics Designing,Video Encoding Experts,Design Services",Architecture & Design,visual studio,SQL/MYSQL,Islamabad
6687,RCXJ-50591-GQME,Digital Marketing Solutions,0,"sublime text,Laravel,Graphic Designing","SQL/MYSQL,PHP,backbonejs",Islamabad
6688,RCXJ-50591-GQME,Digital Marketing Solutions,0,"sublime text,Laravel,Graphic Designing","SQL/MYSQL,PHP,backbonejs",Islamabad
6689,RCXJ-50591-GQME,Digital Marketing Solutions,0,"sublime text,Laravel,Graphic Designing","SQL/MYSQL,PHP,backbonejs",Islamabad
6690,QDWO-50593-GSTY,"Web Based Solutions Provider,Business Software Solutions,Web Automation",Management Information System,0,"JAVA SCRIPT,Cake PHP,Linux",Karachi
6694,CABY-50598-VTSE,Custom Software Development,Android Development,0,"SQL/MYSQL,PHP,jquery",Karachi
6695,CABY-50598-VTSE,Custom Software Development,Android Development,0,"SQL/MYSQL,PHP,jquery",Karachi
6697,DECR-50600-XHMW,"Sofware Outsourcing,Database Design & Development,Mobile Apps","IT Consultancy,Systems Integration","visual studio,ASP.NET,IT Consultancy","SQL/MYSQL,angular,.NET",Multan
6699,ZWVD-50603-QOXF,"Sofware Outsourcing,IT Infrastructure Solutions Provider,IT Business Solutions Provider","IT Consultancy,ERP (General)",0,"SQL/MYSQL,jquery,reactjs",Islamabad
6700,LDCE-50604-YCMX,Web Designing & Development,Systems Integration,sublime text,angular,Lahore
6701,LDCE-50604-YCMX,Web Designing & Development,Systems Integration,sublime text,"angular,Java,JAVA SCRIPT",Lahore
6702,LDCE-50604-YCMX,Web Designing & Development,Systems Integration,sublime text,"angular,Java,JAVA SCRIPT",Lahore
6705,MHJP-50609-GCPB,0,0,"visual studio,ASP.NET,Desktop Applications","PHP,.NET,JAVA SCRIPT",Gujrat
6706,MHJP-50609-GCPB,0,0,"visual studio,ASP.NET,Desktop Applications","PHP,.NET,JAVA SCRIPT",Gujrat
6707,MHJP-50609-GCPB,0,0,"visual studio,ASP.NET,Desktop Applications","PHP,.NET,JAVA SCRIPT",Gujrat
6712,SXQV-50613-ZFWV,Business Management Software,Product Development Engineering & Design,IT Consultancy,C++,Lahore
6713,SXQV-50613-ZFWV,Business Management Software,Product Development Engineering & Design,IT Consultancy,C++,Lahore
6714,DZWK-50615-XJYS,Data Warehosuing Business Intelligence,Data Warehousing Business Intelligence,sublime text,SQL/MYSQL,Lahore
6720,BCDA-50618-TEYC,"Data Integration & Migration,Web Based Solutions Provider",Systems Integration,"django,Web Development","python,JAVA SCRIPT,Angular",Karachi
6721,BCDA-50618-TEYC,"Data Integration & Migration,Web Based Solutions Provider",Systems Integration,"django,Web Development","python,JAVA SCRIPT,Angular",Karachi
6725,MNFH-50621-FLDK,"Information Security,Technical Support,Web Designing & Development",Gaming,"visual studio,workbench,sublime text","SQL/MYSQL,PHP,jquery",Karachi
6726,MNFH-50621-FLDK,"Information Security,Technical Support,Web Designing & Development",Gaming,"visual studio,workbench,sublime text","SQL/MYSQL,PHP,jquery",Karachi
6727,FWXE-50623-PVZS,IT Enabled Engineering Design Services,0,"django,Artificial Intelligence,Digital Forensics","SQL/MYSQL,PHP,python",Islamabad
6728,FWXE-50623-PVZS,IT Enabled Engineering Design Services,0,"django,Artificial Intelligence,Digital Forensics","SQL/MYSQL,PHP,python",Islamabad
6729,FWXE-50623-PVZS,IT Enabled Engineering Design Services,0,"django,Artificial Intelligence,Digital Forensics","SQL/MYSQL,PHP,python",Islamabad
6733,SYBX-50626-MBGI,"Health Related Services,Education Related Services",IT Consultancy,ruby,"reactjs,angular",Lahore
6734,SYBX-50626-MBGI,"Health Related Services,Education Related Services",IT Consultancy,ruby,"reactjs,angular",Lahore
6735,SYBX-50626-MBGI,"Health Related Services,Education Related Services",IT Consultancy,ruby,"reactjs,angular",Lahore
6738,PZJA-50629-CDPR,Web Designing & Development,IT Consultancy,0,SQL/MYSQL,Karachi
6739,WGXD-50631-GWKJ,Database Consultancy,IT Consultancy,Data Management,WebLogic,Karachi
6740,PEKJ-50633-YEQX,"Web Designing & Development,Web Optimization Services",Data Entry & Hosting Servcies,"SEO,Word Press,Bootstrap",PHP,Karachi
6741,PEKJ-50633-YEQX,"Web Designing & Development,Web Optimization Services,Digital Marketing Startegy","Web Businesses & E-Commerce,Data Entry & Hosting Servcies","SEO,Word Press,Bootstrap","PHP,JAVA SCRIPT",Karachi
6742,PEKJ-50633-YEQX,"Web Designing & Development,Web Optimization Services,Digital Marketing Startegy","Web Businesses & E-Commerce,Data Entry & Hosting Servcies","SEO,Word Press,Bootstrap","PHP,JAVA SCRIPT",Karachi
6745,LIAK-50635-JNVL,"ERP (General),ERP Specialized (Vertical)","Systems Integration,Web Businesses & E-Commerce,Mobile Apps",0,"python,JAVA SCRIPT",Lahore
6749,PAFH-50639-NBIS,IT Business Solutions Provider,IT Consultancy,IT Consultancy,.NET,Lahore
6751,CGER-50641-NQIK,"Digital Marketing Solutions,Virtual Assistance Provider,Web Based Solutions Provider","Managed Services,Business Consultancy,Web Businesses & E-Commerce","Laravel,Web Development,Full Stack","SQL/MYSQL,PHP,jquery",Lahore
6758,WPHA-50648-KZIG,Systems Integration,Customer Relationship Management(CRM),codeigniter,PHP,Lahore
6759,KINZ-50649-NYGE,"Data Security & HIPPA compliance,Custom Software Development",Customer Relationship Management(CRM),"Laravel,Bootstrap","SQL/MYSQL,PHP",Islamabad
6763,RTED-50653-NGWA,0,Customer Relationship Management(CRM),"visual studio,sublime text,ASP.NET","SQL/MYSQL,PHP,jquery",Lahore
6767,PQLV-50657-CHOR,Data Research,"Web Businesses & E-Commerce,ERP (General),Mobile Apps","express,Word Press,Atlasian - Jira","Java,SWIFT,Angular",Lahore
6768,PQLV-50657-CHOR,Data Research,"Web Businesses & E-Commerce,ERP (General),Mobile Apps","express,Word Press,Atlasian - Jira","Java,SWIFT,Angular",Lahore
6769,DNTY-50658-LSIW,Training & Implementation,"IT Consultancy,Android Development,Data Analytics",0,"SQL/MYSQL,PHP,Angular",Lahore
6770,DNTY-50658-LSIW,Training & Implementation,"IT Consultancy,Android Development,Data Analytics",0,"SQL/MYSQL,PHP,Angular",Lahore
6772,NHJL-50660-MCNA,"Custom Software Development,Data Warehosuing Business Intelligence,Customer Relationship Management(CRM)","Backend Customer Support,Data Analytics,Mobile Apps","Quality Assurance & Testing,Ionic framework,Atlasian - Jira","SQL/MYSQL,C#,.NET",Lahore
6773,NHJL-50660-MCNA,"Custom Software Development,Data Warehosuing Business Intelligence,Customer Relationship Management(CRM)","Backend Customer Support,Data Analytics,Mobile Apps","Artificial Intelligence,Quality Assurance & Testing,Atlasian - Jira","SQL/MYSQL,C++,.NET",Lahore
6774,JQPR-50661-RXPI,"Animation,Digital Marketing Solutions,Graphics Designing","Customer Relationship Management(CRM),IT Consultancy,Management Information System","Graphic Designing,IT Consultancy,SEO","PHP,JAVA SCRIPT",Karachi
6775,RCTW-50662-FDGT,IT Infrastructure Solutions Provider,Enterprise Workforce Management Solutions,"express,Laravel,meanstack","PHP,reactjs,.NET",Lahore
6776,GCPH-50663-QVFY,"IT Enabled Engineering Design Services,Web Designing & Development",Web Businesses & E-Commerce,0,"PHP,python,C++",Lahore
6778,ALJK-50666-VBGJ,"Animation,Technical Support,Digital Marketing Solutions",IT Consultancy,"visual studio,Laravel,android studio","PHP,reactjs,angular",Karachi
6779,ALJK-50666-VBGJ,"Animation,Technical Support,Digital Marketing Solutions",IT Consultancy,"visual studio,Laravel,android studio","PHP,reactjs,angular",Karachi
6782,ESZK-50669-AFCR,"Digital Marketing Solutions,Web Designing & Development,Graphics Designing","Business Consultancy,Branding","Graphic Designing,SEO,Web Development",python,Karachi
6783,ESZK-50669-AFCR,"Digital Marketing Solutions,Web Designing & Development,Graphics Designing","Business Consultancy,Branding","Graphic Designing,SEO,Web Development",python,Karachi
6785,MNRE-50671-MHLF,"Technical Support,Database Design & Development,Custom Software Development","IT Consultancy,Web Businesses & E-Commerce,Product Development Engineering & Design","ASP.NET,Graphic Designing,Virtual Assistants","SQL/MYSQL,PHP,.NET",Karachi
6786,MNRE-50671-MHLF,"Technical Support,Database Design & Development,Custom Software Development","IT Consultancy,Web Businesses & E-Commerce,Product Development Engineering & Design","ASP.NET,Graphic Designing,Virtual Assistants","SQL/MYSQL,PHP,.NET",Karachi
6787,IQYX-50672-LIGD,"Technical Support,Database Design & Development,Custom Software Development","IT Consultancy,Web Businesses & E-Commerce,Product Development Engineering & Design","Graphic Designing,Virtual Assistants","SQL/MYSQL,PHP,.NET",Karachi
6788,IQYX-50672-LIGD,"Technical Support,Database Design & Development,Custom Software Development","IT Consultancy,Web Businesses & E-Commerce,Product Development Engineering & Design","Graphic Designing,Virtual Assistants","SQL/MYSQL,PHP,.NET",Karachi
6789,IQYX-50672-LIGD,"Technical Support,Database Design & Development,Custom Software Development","IT Consultancy,Web Businesses & E-Commerce,Product Development Engineering & Design","Graphic Designing,Virtual Assistants","SQL/MYSQL,PHP,.NET",Karachi
6790,TBWX-50673-YWGM,Gaming,Gaming,0,"C#,C++,JAVA SCRIPT",Lahore
6791,TBWX-50673-YWGM,Gaming,Gaming,0,"C#,C++,JAVA SCRIPT",Lahore
6792,AQEP-50674-WVEM,Custom Software Development,Mobile Apps,visual studio,PHP,Islamabad
6794,ZLPC-50678-YSGP,IT Business Solutions Provider,Systems Integration,"Laravel,SEO,Web Development","PHP,angular,Java",Lahore
6795,ZLPC-50678-YSGP,IT Business Solutions Provider,Systems Integration,"Laravel,SEO,Web Development","PHP,angular,Java",Lahore
6796,ZLPC-50678-YSGP,IT Business Solutions Provider,Systems Integration,"Laravel,SEO,Web Development","PHP,angular,Java",Lahore
6799,DHNO-50681-VCZN,"Sofware Outsourcing,Custom Software Development","Android Development,Web Businesses & E-Commerce,Mobile Apps","ruby,Web Development,Apple xcode","reactjs,Java,JAVA SCRIPT",Lahore
